,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
202,7/3/2017,184,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059069,0,0,0,0,0,0,0.00046601,0,0,0,0.0039651,3.90E-05,0
203,7/3/2017,184,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15827,0,0,0,0,0,0,0,0,0,0,0.0039499,3.55E-05,0
204,7/3/2017,184,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13557,0,0,0,0,0,0,0,0,0,0,0.0039347,3.19E-05,0
205,7/3/2017,184,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16121,0.00035693,0,0,0,0,0,0.00065818,0,0,0,0.0039195,2.84E-05,0
206,7/3/2017,184,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061357,0,0.17856,0,0,0,0,0,0,0.00057591,0,0,0,0.0039043,2.48E-05,0
207,7/3/2017,184,330,0,0,0,0,0,0,0,0.00024262,0,0,0,0,0,0,0.00082186,0,0,0,0.0024483,0,0,0.0017503,0,0,0,0,0,0.00049364,0,0,0,0.0042705,2.13E-05,0
208,7/3/2017,184,345,0,0,0,0,0,0,0,0.00020218,0,0,0,0,0,0,0.00076301,0,0,0,0.0017589,0,0,0.001753,0,0,0,0,0,0.00041136,0,0,0,0.0038739,1.77E-05,0
209,7/3/2017,184,400,0,0,0,0,0,0,0,0.00016174,0,0,0,0,0,0,0,0,0,0,0.0010703,0,0.10181,0.00011545,0,0,0,0,0,0.00032909,0,0,0,0.0038587,1.42E-05,0
210,7/3/2017,184,415,-2.22E-16,0,0,0,0,0,0,0.00012131,0.0014343,0,0,0.0022609,0,0,0,0,0,0,0.0045967,0,0.12897,0.002011,0,0.0026404,0,0,0,0.00024682,0,0,0,0.0038435,1.06E-05,0
211,7/3/2017,184,430,-2.22E-16,0,0,0,0,0,0,8.09E-05,0.0019144,0,0.0002586,0,0,0.00055645,0,0,0,0,0.0025538,0,0.16113,0.0020137,0,0.0024077,0,0,0,0.00016455,0,0,0,0.0038283,7.09E-06,0
212,7/3/2017,184,445,0,0,0,0,0.00011656,0,0,4.04E-05,0.001916,0,0.00012928,0,0,0.00031033,0,0,0,0,0.0040576,0,0.15434,0.00087965,0,0.0018507,0,0,0,8.23E-05,0,0,0,0.0038131,3.55E-06,0
213,7/3/2017,184,500,-2.22E-16,0,0,0,7.89E-05,0,0,0,0.0019176,0,0,0,0,0.00022476,0,0,0,0,0,0,0.14193,0,0,0,0,0,0,0,0,0,0,0,0,0
214,7/3/2017,184,515,0,1000,7.87E-05,0.0058339,0.00081313,0,0.0023154,9.07E-06,0.0068904,0.004541,0,0,0.0038227,0,0,0,0.0054702,0.00031909,0,0.0058795,0.067326,0,0,0.00060117,0.0047005,0.0051781,0.00090413,0,0.0055784,0.0012344,0.0042313,0,0.0013851,2.72E-05
215,7/3/2017,184,530,-2.22E-16,1000,0.0023223,0.010589,0.0077771,0,0.0077569,1.81E-05,0.010125,0.007689,0.0030868,0,0.0078364,0,0,0,0.0090009,0.0018127,0.0036753,0.0086462,0.024551,0,0.0015655,0.0012035,0.008234,0.012193,0.0036464,0,0.0069452,0.0011648,0.0092749,0,0.004317,0
216,7/3/2017,184,545,0,1000,0.0081684,0.016219,0.0091511,0,0.0077998,2.72E-05,0.017643,0.015391,0.0070257,0,0.0081751,0,0,0,0.014569,0.0060133,0.0023106,0.0086002,0.052618,0,0.0085471,0.00083408,0.013017,0.02058,0.0096136,0.00017834,0.015491,0.0022154,0.01613,0,0.0045101,0
217,7/3/2017,184,600,0,1000,0.0082478,0.018736,0.015278,0,0.0085012,0.00020511,0.018304,0.016052,0.0081453,0,0.014661,0,0,0.00076575,0.017825,0.008204,0.0033089,0.0090833,0.082253,0,0.0085414,0.002737,0.017142,0.02544,0.014463,0,0.015262,0.0089195,0.022501,0,0.005219,0
218,7/3/2017,184,615,0,1000,0.0083272,0.024123,0.015717,0,0.01351,0.00038305,0.022942,0.020381,0.0082,0,0.015494,0,0.0014483,0.0030231,0.021953,0.0085285,0.0031257,0.014002,0.098725,0,0.0085358,0.0085844,0.020238,0.031091,0.016781,0,0.018112,0.010557,0.029367,0,0.0071361,0
219,7/3/2017,184,630,0,1000,0.0084065,0.024316,0.016953,0,0.014886,0.0010682,0.026783,0.024749,0.008077,0,0.016002,0,0.0069349,0.0051049,0.024913,0.0085127,0.0036186,0.017173,0.0027873,0,0.013792,0.0062408,0.022639,0.0355,0.02206,0,0.023731,0.010487,0.032897,0,0.0087139,0.0047876
220,7/3/2017,184,645,0,1000,0.011001,0.029083,0.020759,0,0.015931,0.0029412,0.026785,0.024496,0.0079539,0,0.022097,0,0.017698,0.0043571,0.027545,0.0084968,0.0037735,0.017306,0.0034611,0,0.017261,0.0055413,0.025951,0.040327,0.024073,0,0.023317,0.012511,0.03993,0,0.0087354,0.00664
221,7/3/2017,184,700,0,1000,0.016309,0.032524,0.023784,0,0.016308,0.0039699,0.034724,0.026101,0.0078309,0,0.023441,2.14E-05,0.02417,0.0037981,0.029843,0.008481,0.0030828,0.017259,0.037393,0,0.017053,0.0068093,0.028924,0.045776,0.029089,0,0.028257,0.019938,0.050831,0,0.0096236,0.006063
222,7/3/2017,184,715,0,1000,0.01623,0.033407,0.023746,0,0.016017,0.0044896,0.035237,0.02921,0.0077078,0,0.023296,0.0015466,0.021496,0.0060782,0.035116,0.0084652,0.00087587,0.01865,0.11142,0,0.016641,0.006437,0.030282,0.047636,0.031138,0,0.031565,0.019867,0.054545,0,0.011906,0.0054861
223,7/3/2017,184,730,0,1000,0.016628,0.037744,0.023869,0,0.016228,0.0043284,0.036261,0.03215,0.0075848,0,0.02315,0.0017838,0.015014,0.0087539,0.038328,0.0086196,0.00018838,0.021851,0.19763,0,0.016844,0.006393,0.031464,0.051237,0.033198,0,0.031334,0.019796,0.058933,0,0.013324,0.0049091
224,7/3/2017,184,745,0,1000,0.016708,0.041769,0.028054,0,0.018114,0.0043375,0.041754,0.035109,0.0074617,0,0.026328,0.0016981,0.010204,0.018413,0.042267,0.011849,0.00034179,0.023799,0.11712,0,0.021167,0.0060206,0.036304,0.060137,0.038503,0,0.034666,0.021859,0.065522,0,0.013345,0.0045345
225,7/3/2017,184,800,0,1000,0.017426,0.048471,0.031944,0.010883,0.020849,0.0043466,0.046086,0.040764,0.0094744,0,0.029861,0.002906,0.013369,0.06619,0.047488,0.013206,0.0026875,0.02685,0.080653,0,0.025739,0.0056481,0.043605,0.068798,0.050655,0,0.04527,0.027064,0.083492,0,0.013367,0.0086326
226,7/3/2017,184,815,0,1000,0.029779,0.071078,0.037357,0.062002,0.023599,0.0048667,0.053621,0.052335,0.012571,0,0.037833,0.014616,0.027107,0.1843,0.054392,0.019413,0.010681,0.039571,0.30522,0,0.037999,0.011216,0.053853,0.08785,0.07054,0,0.088657,0.049266,0.11217,0,0.0176,0.013594
227,7/3/2017,184,830,0,1000,0.072586,0.13258,0.055742,0.12008,0.028243,0.023093,0.075968,0.091749,0.027379,0.01757,0.067855,0.058822,0.036179,0.28255,0.07668,0.050402,0.077704,0.10759,0.432,0.054755,0.11427,0.08761,0.092533,0.14623,0.1391,0.0067356,0.21034,0.11847,0.1827,0,0.042354,0.022167
228,7/3/2017,184,845,0,1000,0.14034,0.22215,0.10147,0.17186,0.041637,0.0784,0.12745,0.17805,0.065385,0.06455,0.12634,0.12739,0.049456,0.35176,0.13099,0.12283,0.1804,0.23039,0.56262,0.13011,0.24372,0.26662,0.17308,0.2702,0.31361,0.059112,0.35015,0.2148,0.34302,0,0.12371,0.074092
229,7/3/2017,184,900,0.070049,1000,0.2278,0.32487,0.17408,0.23153,0.075407,0.15739,0.20222,0.29716,0.1331,0.14315,0.21782,0.20643,0.075501,0.43323,0.21203,0.21137,0.27375,0.38715,0.89811,0.19089,0.3449,0.45129,0.27729,0.41207,0.4819,0.15936,0.47971,0.33028,0.56484,0.083033,0.23187,0.22872
230,7/3/2017,184,915,0.61883,1000,0.31337,0.42069,0.2555,0.26895,0.13366,0.23714,0.27637,0.42528,0.21518,0.22075,0.31914,0.28189,0.12329,0.50153,0.30279,0.28759,0.36444,0.53965,1.1557,0.23694,0.46198,0.69361,0.39421,0.5654,0.59407,0.29004,0.57297,0.43508,0.76675,0.24479,0.35551,0.43398
231,7/3/2017,184,930,0.53189,1000,0.32473,0.42931,0.28102,0.25036,0.16229,0.25444,0.28655,0.44168,0.23822,0.22989,0.34251,0.29252,0.15988,0.50424,0.33901,0.30046,0.37971,0.52816,1.3769,0.22831,0.48954,0.71566,0.40321,0.57859,0.60271,0.33067,0.57146,0.45798,0.76247,0.27077,0.37103,0.53319
232,7/3/2017,184,945,0.79369,1000,0.31544,0.42354,0.28275,0.23516,0.1619,0.2518,0.28079,0.43399,0.23432,0.2271,0.33269,0.27914,0.16926,0.51343,0.33966,0.30356,0.34663,0.51246,1.4769,0.22967,0.49469,0.71215,0.40825,0.59201,0.60408,0.31441,0.58045,0.45867,0.78714,0.2597,0.36755,0.55147
233,7/3/2017,184,1000,0.98894,1000,0.36219,0.47963,0.32793,0.25915,0.18038,0.2894,0.32169,0.48892,0.27355,0.26825,0.38392,0.31685,0.19656,0.56789,0.38828,0.34069,0.36683,0.57777,1.0671,0.25391,0.56288,0.8608,0.45632,0.65937,0.67275,0.36639,0.65401,0.51198,0.88407,0.31426,0.4305,0.61469
234,7/3/2017,184,1015,1.0042,1000,0.38644,0.50414,0.34749,0.27182,0.21956,0.30906,0.35092,0.51986,0.29038,0.29265,0.41633,0.33784,0.22631,0.59364,0.4235,0.36207,0.38895,0.61345,1.3087,0.25494,0.60314,0.923,0.4867,0.70734,0.70164,0.38457,0.69893,0.5445,0.92809,0.33043,0.45209,0.64428
235,7/3/2017,184,1030,1.2247,1000,0.40212,0.52949,0.35989,0.27109,0.23497,0.31986,0.36027,0.55385,0.30318,0.29939,0.4296,0.35446,0.22473,0.59292,0.45776,0.37174,0.3861,0.61609,1.0731,0.24272,0.63966,0.93684,0.50431,0.8021,0.72956,0.39378,0.72723,0.56238,1.0386,0.31829,0.45536,0.66824
236,7/3/2017,184,1045,1.3775,1000,0.40648,0.5561,0.37748,0.27868,0.23998,0.32459,0.37274,0.57211,0.31808,0.30974,0.44181,0.36247,0.21824,0.5922,0.49335,0.3806,0.40056,0.65545,1.0476,0.2367,0.66732,0.96589,0.52394,0.83086,0.7616,0.3928,0.76199,0.57882,1.0722,0.30127,0.46446,0.67517
237,7/3/2017,184,1100,1.4563,1000,0.42168,0.57243,0.38894,0.27878,0.24478,0.33175,0.3827,0.59126,0.32127,0.31547,0.45189,0.35884,0.20928,0.59485,0.5334,0.38058,0.39177,0.67024,1.2346,0.23305,0.68682,0.98166,0.5482,0.8722,0.80199,0.42676,0.78854,0.61969,1.1926,0.33295,0.48785,0.70068
238,7/3/2017,184,1115,1.5383,1000,0.44585,0.59401,0.40243,0.2876,0.24885,0.33236,0.39342,0.60997,0.33784,0.32426,0.46381,0.37023,0.21228,0.60432,0.54235,0.38183,0.40735,0.66727,1.1574,0.23385,0.69583,0.99251,0.57836,0.90906,0.85591,0.47379,0.81418,0.66429,1.2317,0.34343,0.49469,0.73063
239,7/3/2017,184,1130,1.7667,1000,0.46819,0.62765,0.42458,0.29311,0.26114,0.34416,0.4084,0.63481,0.3424,0.33624,0.48357,0.38305,0.22018,0.61938,0.53432,0.3892,0.43778,0.72868,0.92193,0.23619,0.70785,1.0559,0.59129,0.95479,0.8979,0.42383,0.84058,0.71415,1.2865,0.37292,0.51203,0.67681
240,7/3/2017,184,1145,1.722,1000,0.49191,0.64249,0.4439,0.30214,0.27735,0.354,0.42628,0.64877,0.3521,0.34907,0.50856,0.40149,0.2358,0.62616,0.54173,0.40618,0.45408,0.81858,0.62844,0.23738,0.72005,1.0387,0.61021,0.97706,0.92798,0.48897,0.86348,0.7245,1.3398,0.38188,0.53777,0.73531
241,7/3/2017,184,1200,1.7527,1000,0.49581,0.64357,0.4539,0.30195,0.27952,0.36273,0.42985,0.65955,0.35838,0.35041,0.51998,0.40624,0.22833,0.62393,0.55313,0.40716,0.44179,0.76504,0.59469,0.23605,0.7164,0.98255,0.6027,0.97693,0.94105,0.48592,0.86457,0.71063,1.3501,0.36669,0.54956,0.76848
242,7/3/2017,184,1215,1.9531,1000,0.51124,0.6596,0.45581,0.30206,0.28677,0.36055,0.44065,0.66948,0.36536,0.35586,0.5312,0.40685,0.23288,0.6227,0.57032,0.40647,0.44293,0.79968,0.63632,0.23627,0.72694,0.95399,0.6067,1.0146,0.97194,0.4771,0.88747,0.71051,1.4248,0.35184,0.56029,0.80496
243,7/3/2017,184,1230,1.96,1000,0.5082,0.6665,0.4673,0.29956,0.2941,0.36056,0.44529,0.67453,0.3652,0.35183,0.53884,0.40555,0.23305,0.61847,0.58092,0.41077,0.4476,0.79511,0.64028,0.23571,0.71853,0.94211,0.61205,1.0332,0.98568,0.47314,0.88544,0.72082,1.4781,0.32866,0.56282,0.80523
244,7/3/2017,184,1245,1.7685,1000,0.48862,0.65074,0.45996,0.29106,0.28048,0.35746,0.43148,0.63754,0.34379,0.35097,0.52706,0.39694,0.22911,0.60145,0.57937,0.40875,0.4403,0.75033,0.64305,0.2336,0.70494,0.91946,0.56781,1.0058,0.97948,0.45883,0.85861,0.70646,1.4934,0.31789,0.55171,0.79042
245,7/3/2017,184,1300,1.7434,1000,0.46227,0.60813,0.43882,0.28492,0.26793,0.35561,0.41252,0.59803,0.34141,0.34541,0.50532,0.38844,0.22059,0.57097,0.57661,0.40574,0.43134,0.71842,0.62746,0.23208,0.68471,0.89497,0.52432,0.90478,0.93507,0.43386,0.82421,0.66969,1.3603,0.30346,0.53113,0.75682
246,7/3/2017,184,1315,1.3375,1000,0.41341,0.5324,0.38966,0.26665,0.23112,0.33246,0.36177,0.52562,0.30981,0.31262,0.45304,0.3657,0.20234,0.52188,0.51928,0.37625,0.40196,0.63359,0.60446,0.22462,0.62594,0.79421,0.46892,0.7643,0.83759,0.38989,0.74397,0.58706,1.1684,0.28131,0.48475,0.69532
247,7/3/2017,184,1330,1.5883,1000,0.38078,0.48342,0.35529,0.25748,0.19778,0.31154,0.32367,0.4814,0.28513,0.29252,0.42329,0.35103,0.18464,0.49552,0.46005,0.35838,0.37663,0.57417,1.0143,0.22103,0.57504,0.73845,0.43557,0.71765,0.77735,0.3582,0.68995,0.53692,1.0961,0.27253,0.4507,0.65778
248,7/3/2017,184,1345,1.869,1000,0.45411,0.59095,0.42129,0.29262,0.2327,0.3541,0.38516,0.58066,0.32656,0.33023,0.51226,0.39587,0.20547,0.55343,0.52397,0.40667,0.42095,0.69195,1.1005,0.24958,0.65751,0.92627,0.51834,0.95216,0.92426,0.41386,0.83026,0.62188,1.3977,0.29513,0.51037,0.73396
249,7/3/2017,184,1400,1.817,1000,0.45748,0.57937,0.42781,0.28477,0.24116,0.35041,0.39902,0.56224,0.33448,0.32909,0.51387,0.38987,0.23285,0.55409,0.53357,0.40235,0.42137,0.68742,1.2016,0.2378,0.68309,0.91588,0.49685,0.89587,0.92214,0.42527,0.82655,0.62127,1.3521,0.27999,0.50769,0.74031
250,7/3/2017,184,1415,1.8682,1000,0.44818,0.55264,0.42055,0.28092,0.23305,0.34399,0.39068,0.55579,0.3284,0.32705,0.49603,0.38361,0.23654,0.54327,0.52034,0.40365,0.40893,0.66347,0.95008,0.23744,0.66778,0.90086,0.49722,0.90207,0.90444,0.40748,0.81521,0.62214,1.3835,0.2816,0.49774,0.73072
251,7/3/2017,184,1430,1.8573,1000,0.4709,0.58255,0.44138,0.2915,0.24602,0.35817,0.41032,0.58349,0.34327,0.34093,0.53036,0.39483,0.24471,0.56148,0.5426,0.41359,0.42461,0.70979,1.0023,0.24314,0.69601,0.96121,0.52031,0.98525,0.9868,0.41525,0.86744,0.65253,1.5133,0.28136,0.52497,0.75382
252,7/3/2017,184,1445,2.1109,1000,0.4899,0.60904,0.46348,0.29677,0.26107,0.36475,0.42922,0.60943,0.35784,0.34943,0.5547,0.39764,0.24397,0.58159,0.56471,0.41794,0.43019,0.73808,0.87523,0.24435,0.72764,1.0095,0.53476,1.0513,1.0146,0.39771,0.89689,0.68091,1.6256,0.27198,0.53295,0.76478
253,7/3/2017,184,1500,1.6457,1000,0.44755,0.55862,0.43551,0.27341,0.24588,0.34831,0.39376,0.55549,0.3332,0.32456,0.50829,0.37335,0.22912,0.54294,0.5312,0.39539,0.41152,0.68563,0.66878,0.22687,0.69059,0.92997,0.49488,0.88702,0.93967,0.40364,0.82475,0.64167,1.4312,0.26934,0.50435,0.72769
254,7/3/2017,184,1515,1.2897,1000,0.38626,0.46339,0.37245,0.25033,0.2082,0.30757,0.33407,0.46721,0.29102,0.28676,0.43582,0.33699,0.20171,0.48248,0.45468,0.35484,0.3771,0.59281,0.59848,0.21492,0.61535,0.78154,0.44003,0.72885,0.81489,0.36965,0.72071,0.56441,1.1845,0.2513,0.45848,0.65885
255,7/3/2017,184,1530,1.9166,1000,0.41256,0.57642,0.40426,0.26973,0.20543,0.31922,0.353,0.50991,0.30596,0.29315,0.4579,0.34511,0.1936,0.50144,0.46903,0.37669,0.3875,0.6427,0.58862,0.23309,0.63699,0.84895,0.48492,0.84664,0.87695,0.34999,0.77544,0.59836,1.3583,0.25932,0.48616,0.66748
256,7/3/2017,184,1545,1.9001,1000,0.4418,0.55835,0.41187,0.27426,0.21471,0.31894,0.37639,0.53938,0.32095,0.29872,0.49227,0.35572,0.20651,0.52316,0.5022,0.3754,0.40939,0.69084,0.61299,0.23954,0.68622,0.91688,0.51395,0.88969,0.939,0.22862,0.81134,0.62737,1.4313,0.26267,0.50947,0.69303
257,7/3/2017,184,1600,2.1043,1000,0.44544,0.548,0.41831,0.27658,0.221,0.32366,0.39749,0.54665,0.33005,0.3067,0.52055,0.36499,0.21626,0.53278,0.50781,0.37316,0.41182,0.70932,0.63253,0.2343,0.69703,0.94929,0.54005,0.95288,0.93492,0.32147,0.8728,0.64777,1.4967,0.26244,0.51534,0.69674
258,7/3/2017,184,1615,1.9701,1000,0.44491,0.52716,0.40685,0.26974,0.22153,0.34561,0.38763,0.55917,0.32803,0.29743,0.5207,0.36043,0.22415,0.53206,0.49539,0.37314,0.41834,0.69816,0.67061,0.22029,0.70098,0.94856,0.5287,0.93401,0.9025,0.4065,0.85348,0.64513,1.5026,0.26162,0.51889,0.69516
259,7/3/2017,184,1630,2.0917,1000,0.44534,0.52168,0.40619,0.27762,0.22352,0.3441,0.39008,0.55835,0.3291,0.31963,0.51754,0.36371,0.20868,0.53088,0.48786,0.37028,0.4256,0.70059,0.68986,0.21013,0.70553,0.96544,0.52869,0.93851,0.90288,0.40204,0.84541,0.65365,1.4937,0.26021,0.5201,0.69475
260,7/3/2017,184,1645,1.7108,1000,0.39944,0.45152,0.36606,0.25789,0.20311,0.30735,0.34005,0.47973,0.29565,0.30137,0.45484,0.33384,0.17875,0.48584,0.43875,0.34193,0.40035,0.63999,0.66555,0.19921,0.6543,0.84325,0.46387,0.76883,0.81826,0.37225,0.74424,0.58692,1.2314,0.23389,0.48407,0.64857
261,7/3/2017,184,1700,1.2604,1000,0.34182,0.37886,0.30776,0.233,0.16773,0.26929,0.28059,0.40053,0.24967,0.25694,0.3775,0.29918,0.15029,0.42976,0.37593,0.30753,0.35328,0.53953,0.58771,0.18507,0.56601,0.70321,0.40259,0.64342,0.71255,0.32487,0.64334,0.50903,1.0357,0.22132,0.42615,0.58086
262,7/3/2017,184,1715,1.3416,1000,0.33807,0.38236,0.30192,0.23622,0.15968,0.2647,0.27617,0.39634,0.24324,0.24623,0.36623,0.29476,0.14215,0.4212,0.36045,0.30751,0.3577,0.54898,0.54646,0.20053,0.55361,0.73266,0.40699,0.64512,0.70869,0.3404,0.64847,0.50723,1.0449,0.22727,0.43138,0.57229
263,7/3/2017,184,1730,1.2934,1000,0.34564,0.38526,0.3111,0.24183,0.16082,0.2666,0.28085,0.40722,0.25156,0.25113,0.3762,0.30128,0.14583,0.42835,0.37824,0.31382,0.37418,0.57518,0.5275,0.21301,0.57216,0.75604,0.41451,0.64876,0.71138,0.34585,0.66493,0.51394,1.0328,0.23044,0.44194,0.57952
264,7/3/2017,184,1745,1.3536,1000,0.3279,0.3667,0.29297,0.23928,0.15437,0.25694,0.26616,0.39113,0.24076,0.24424,0.36081,0.29302,0.14298,0.41863,0.3513,0.29979,0.36032,0.54551,0.5124,0.21115,0.55281,0.71571,0.3944,0.6201,0.68619,0.3199,0.63508,0.48942,0.97937,0.21081,0.42038,0.5559
265,7/3/2017,184,1800,1.4339,1000,0.34669,0.39016,0.30046,0.24546,0.16332,0.26043,0.28138,0.40935,0.26041,0.2685,0.37913,0.30782,0.14566,0.42418,0.36126,0.31032,0.37144,0.57546,0.51409,0.2252,0.55607,0.75776,0.41618,0.66,0.68634,0.32055,0.65667,0.51159,1.0258,0.23399,0.43078,0.57562
266,7/3/2017,184,1815,1.1472,1000,0.32675,0.36812,0.28288,0.23709,0.16075,0.2506,0.26591,0.38184,0.25028,0.26334,0.36426,0.29783,0.14533,0.40832,0.34052,0.2958,0.35826,0.5433,0.51749,0.21494,0.53519,0.71539,0.38665,0.60398,0.66182,0.32352,0.62002,0.48179,0.9421,0.21756,0.40115,0.55159
267,7/3/2017,184,1830,0.92498,1000,0.27239,0.30305,0.23744,0.20671,0.13316,0.21424,0.21624,0.31828,0.20456,0.21837,0.30214,0.25436,0.1272,0.36547,0.29425,0.25203,0.30028,0.43729,0.41727,0.18279,0.45095,0.57742,0.31871,0.49468,0.56789,0.27936,0.51207,0.39886,0.76949,0.18566,0.33745,0.48848
268,7/3/2017,184,1845,0.85243,1000,0.2157,0.24112,0.18786,0.16786,0.099391,0.17269,0.16706,0.25745,0.15779,0.16751,0.23295,0.19923,0.098917,0.30892,0.24372,0.20794,0.24256,0.33307,0.45021,0.14753,0.36744,0.44118,0.25462,0.39891,0.47744,0.22468,0.40612,0.31108,0.62739,0.13826,0.2677,0.40908
269,7/3/2017,184,1900,0.96789,1000,0.19768,0.22837,0.17572,0.1568,0.082894,0.15895,0.15421,0.23764,0.13613,0.1482,0.20394,0.17711,0.087878,0.2954,0.22639,0.19991,0.2439,0.34046,0.69825,0.15602,0.35379,0.41574,0.25402,0.39832,0.47892,0.21279,0.40271,0.29985,0.64588,0.13236,0.26555,0.40458
270,7/3/2017,184,1915,0.76069,1000,0.19164,0.22043,0.16509,0.16264,0.074852,0.15534,0.14602,0.22378,0.13124,0.14759,0.20261,0.18135,0.086016,0.2957,0.21746,0.19581,0.25132,0.34352,0.84957,0.15585,0.36443,0.43192,0.24935,0.37414,0.47323,0.21789,0.39513,0.29598,0.60394,0.13269,0.26069,0.39809
271,7/3/2017,184,1930,0.68239,1000,0.15474,0.18039,0.13182,0.13706,0.058175,0.12766,0.11891,0.1853,0.10751,0.11678,0.17016,0.14858,0.073481,0.24785,0.18418,0.16363,0.19896,0.26968,0.74605,0.12083,0.30968,0.35578,0.20831,0.31534,0.39319,0.19469,0.33168,0.24699,0.50053,0.10327,0.21388,0.34608
272,7/3/2017,184,1945,0.5922,0,0.13136,0.15141,0.10983,0.11343,0.046058,0.10911,0.10013,0.16013,0.091417,0.093104,0.14004,0.11798,0.056526,0.21157,0.16162,0.14465,0.17533,0.23054,1.0971,0.10339,0.27372,0.29498,0.17772,0.27218,0.34408,0.16094,0.29079,0.21327,0.44834,0.082272,0.17981,0.30754
273,7/3/2017,184,2000,0.49081,0,0.11346,0.1308,0.093095,0.11137,0.036295,0.093769,0.080112,0.13553,0.076393,0.086833,0.12617,0.11243,0.047814,0.2155,0.14181,0.12798,0.15441,0.19523,0.62797,0.087379,0.2434,0.24908,0.14886,0.22795,0.30886,0.14733,0.24227,0.17717,0.37256,0.068826,0.15459,0.26844
274,7/3/2017,184,2015,0.37699,0,0.088789,0.10081,0.070795,0.09368,0.025862,0.073186,0.061347,0.10381,0.061774,0.065185,0.10382,0.094306,0.040284,0.17422,0.11675,0.10193,0.11618,0.14958,0.68567,0.059587,0.19826,0.19016,0.11811,0.18617,0.24586,0.12113,0.19262,0.13901,0.29805,0.042627,0.12416,0.21794
275,7/3/2017,184,2030,0.38231,0,0.069389,0.074228,0.050066,0.063954,0.017977,0.056367,0.048612,0.075032,0.051422,0.043447,0.076955,0.063869,0.027598,0.11652,0.094711,0.083322,0.087756,0.11566,0.37464,0.040612,0.15923,0.13993,0.09472,0.14898,0.19572,0.09769,0.15315,0.11057,0.24121,0.018082,0.098366,0.17467
276,7/3/2017,184,2045,0.281,0,0.053389,0.054087,0.036895,0.045654,0.012857,0.042262,0.038232,0.056039,0.043948,0.030011,0.056135,0.044584,0.016803,0.085366,0.072405,0.068569,0.068237,0.091489,0.16802,0.028091,0.12906,0.10534,0.072878,0.11557,0.15679,0.080845,0.12113,0.088359,0.19331,0.002829,0.079639,0.14236
277,7/3/2017,184,2100,0.20253,0,0.04168,0.039736,0.025835,0.036755,0.0077881,0.031751,0.031256,0.041185,0.035632,0.019952,0.044206,0.033586,0.0093395,0.070223,0.059694,0.055516,0.052022,0.072323,0.1032,0.015994,0.10508,0.074667,0.057854,0.093766,0.12707,0.060521,0.097907,0.070004,0.15611,0,0.064038,0.11328
278,7/3/2017,184,2115,0.092489,0,0.032844,0.026961,0.015806,0.025649,0.0063565,0.023036,0.023707,0.026169,0.03174,0.013788,0.034243,0.02435,0.0019906,0.051131,0.045857,0.044786,0.039578,0.059248,0.30739,0.0095054,0.083746,0.053286,0.046832,0.071136,0.10028,0.051083,0.077067,0.057244,0.12541,0,0.051318,0.089525
279,7/3/2017,184,2130,0,0,0.025447,0.020026,0.011478,0.017436,0.0024884,0.016381,0.018406,0.01804,0.024722,0.010325,0.02547,0.015609,0,0.034983,0.036033,0.037867,0.028856,0.048202,0.23795,0.0015477,0.068734,0.036267,0.035288,0.056736,0.079335,0.040375,0.062639,0.046419,0.098185,0,0.043137,0.069814
280,7/3/2017,184,2145,0,0,0.018793,0.0083806,0.0028122,0.011105,0,0.01413,0.01316,0.0072957,0.024411,0.003931,0.019488,0.0071773,0,0.021954,0.028455,0.029795,0.02082,0.038507,0.27851,0,0.053443,0.022541,0.027456,0.038255,0.056412,0.031758,0.046411,0.036614,0.072652,0,0.035083,0.050324
281,7/3/2017,184,2200,0,0,0.018077,0,0,0.0043309,0,0.007247,0.0068386,0.0025116,0.023916,0.0048596,0.014887,0.0047783,0,0.013242,0.017437,0.022546,0.015702,0.02991,0.23668,0,0.041427,0.020426,0.022267,0.023945,0.035718,0.029324,0.032956,0.031346,0.053146,0,0.02805,0.037056
282,7/3/2017,184,2215,0,0,0.011049,0,0,0.0040156,0,0.0057184,0.0034681,0.0047919,0.014817,0.0035331,0.01114,0,0,0.011647,0.016143,0.021306,0.0090734,0.026738,0.3098,0,0.030103,0.0044152,0.013373,0.021454,0.022321,0.022729,0.0251,0.022795,0.033643,0,0.024312,0.023669
283,7/3/2017,184,2230,0,0,0.010187,0,0,0.0012815,0,0.0050455,0,0,0.014511,0.0034208,0.0045134,0,0,0.0022975,0.010845,0.013487,0.0069882,0.019776,0.27477,0,0.022189,0.0013675,0.0063824,0.0068549,0.010852,0.013942,0.016425,0.021162,0.019007,0,0.020071,0.014226
